,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Station,Station Latitude,Station Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
469,469,469,469,469,Kanjurmarg,19.1296868,72.9283701,Kanjurmarg Railway Station,19.128084146088927,72.92792668559821,Train Station
470,470,470,470,470,Kanjurmarg,19.1296868,72.9283701,D Mart kanjurmarg,19.12986612346468,72.92623675709444,Department Store
471,471,471,471,471,Kanjurmarg,19.1296868,72.9283701,Huma Big Cinemas,19.1281094533014,72.92666356610545,Multiplex
472,472,472,472,472,Karjat,18.9127655,73.32282020000002,Karjat,18.910122548464745,73.3207283468317,Other Great Outdoors
473,473,473,473,473,Karjat,18.9127655,73.32282020000002,Dattatreyi Restaurant,18.912786,73.321483,Indian Restaurant
474,474,474,474,474,Karjat,18.9127655,73.32282020000002,Kondana caves,18.912273909733173,73.32083774391525,Trail
475,475,475,475,475,Karjat,18.9127655,73.32282020000002,Karjat Railway Station,18.91160613754911,73.32084350165499,Train Station
476,476,476,476,476,Karjat,18.9127655,73.32282020000002,The pet shop,18.9092978361472,73.32164958372236,Pet Store
477,477,477,477,477,Karjat,18.9127655,73.32282020000002,Samsung Smartphone Cafe,18.911039,73.32690500000002,Mobile Phone Shop
478,478,478,478,478,Karjat,18.9127655,73.32282020000002,"Monginis Cake Shop, Karjat",18.908667181719508,73.32164958372236,Bakery
479,479,479,479,479,Kasara,19.648232500000002,73.4735887,Kasara Railway Station,19.648105241817852,73.4733526458537,Train Station
480,480,480,480,480,Kasara,19.648232500000002,73.4735887,Toni Da Dhaba@kasara,19.646555606946727,73.47346771916591,Restaurant
481,481,481,481,481,Kelve Road,19.624052600000002,72.79117509999998,Kelave Railway Station,19.623978523040527,72.79131571782354,Platform
482,482,482,482,482,Kelve Road,19.624052600000002,72.79117509999998,Kelve road Station,19.623923434103407,72.79118299484253,Train Station
483,483,483,483,483,Kelve Road,19.624052600000002,72.79117509999998,Kelva Road Railway Station,19.625948,72.79096,Train Station
484,484,484,484,484,Khandeshwar,19.007349800000004,73.0952827,Khandeshwar railway station,19.0079680089553,73.09568836321779,Train Station
485,485,485,485,485,Khandeshwar,19.007349800000004,73.0952827,Khandeshwar Railway Station,19.00763818849991,73.09589008641866,Train Station
486,486,486,486,486,Khar Road,19.069658399999998,72.8398944,Round About,19.07122247890139,72.83990234937261,Hookah Bar
487,487,487,487,487,Khar Road,19.069658399999998,72.8398944,Khar Social,19.06824342395501,72.83802654231332,Bar
488,488,488,488,488,Khar Road,19.069658399999998,72.8398944,Doolally Taproom,19.070654982697565,72.83973998855755,Beer Bar
489,489,489,489,489,Khar Road,19.069658399999998,72.8398944,Quarter Pillar,19.07037741069297,72.839661767596,Bar
490,490,490,490,490,Khar Road,19.069658399999998,72.8398944,antiSOCIAL,19.06825159657265,72.83800804505044,Nightclub
491,491,491,491,491,Khar Road,19.069658399999998,72.8398944,Hoppipola,19.068231336866415,72.8378952512557,Bar
492,492,492,492,492,Khar Road,19.069658399999998,72.8398944,3 Wise Monkeys,19.07054502587861,72.83965894491028,Pub
493,493,493,493,493,Khar Road,19.069658399999998,72.8398944,Vrindavan hotel,19.06931148632952,72.8393947213968,Indian Restaurant
494,494,494,494,494,Khar Road,19.069658399999998,72.8398944,Jugheads,19.068048866110964,72.83762863525939,Beer Garden
495,495,495,495,495,Khar Road,19.069658399999998,72.8398944,Rajasthan Family Restaurant,19.06743301576455,72.83729629370872,Restaurant
496,496,496,496,496,Khar Road,19.069658399999998,72.8398944,Kosmic,19.071228770265172,72.83977336200384,Indian Restaurant
497,497,497,497,497,Khar Road,19.069658399999998,72.8398944,Shree Krishna Chhaya,19.070510486830266,72.83881945792898,Indian Restaurant
498,498,498,498,498,Khar Road,19.069658399999998,72.8398944,The Hangover,19.071142047800016,72.83956151543106,Lounge
499,499,499,499,499,Khar Road,19.069658399999998,72.8398944,U Turn,19.071274382363576,72.83998211729549,Pub
500,500,500,500,500,Khar Road,19.069658399999998,72.8398944,24 lounge,19.0698451929028,72.838349608154,Café
501,501,501,501,501,Khar Road,19.069658399999998,72.8398944,Jughead's,19.070596846424028,72.83884033073267,Gastropub
502,502,502,502,502,Khar Road,19.069658399999998,72.8398944,Cafe Coffee Day,19.07120354126221,72.8360080718994,Coffee Shop
503,503,503,503,503,Khar Road,19.069658399999998,72.8398944,Raasta,19.068223789519013,72.83802121454099,Lounge
504,504,504,504,504,Khar Road,19.069658399999998,72.8398944,Tharu Sweets Khar,19.067715880781485,72.83650351884305,Dessert Shop
505,505,505,505,505,Khar Road,19.069658399999998,72.8398944,The Habitat,19.070498,72.83983,Amphitheater
506,506,506,506,506,Khar Road,19.069658399999998,72.8398944,Mirzaghalib & The Indian Food,19.06903559179481,72.8402077286633,Indian Restaurant
507,507,507,507,507,Khar Road,19.069658399999998,72.8398944,Oh! Calcutta,19.06782371576231,72.83737385225955,Bengali Restaurant
508,508,508,508,508,Khar Road,19.069658399999998,72.8398944,Gaurav Super Market,19.071056316630305,72.83767479377063,Grocery Store
509,509,509,509,509,Khar Road,19.069658399999998,72.8398944,The Budapest Bakehouse,19.067802,72.83784,Dessert Shop
510,510,510,510,510,Khar Road,19.069658399999998,72.8398944,Ramee International Hotel Mumbai,19.06815868818305,72.83743823130806,Hotel
511,511,511,511,511,Khar Road,19.069658399999998,72.8398944,Hotel Sahil,19.06691284577548,72.83735992659669,Indian Restaurant
512,512,512,512,512,Khar Road,19.069658399999998,72.8398944,"Bachelor's cafe, Marine drive",19.071568549057005,72.84394650011261,Fast Food Restaurant
513,513,513,513,513,Khardi,36.3158994,-91.48263879999999,The Spotted Finn,36.31564910449629,-91.48191438275578,American Restaurant
514,514,514,514,514,Khardi,36.3158994,-91.48263879999999,The Ozark Classic Crafts Mall,36.31587219238281,-91.48220825195312,Arts & Crafts Store
515,515,515,515,515,Khardi,36.3158994,-91.48263879999999,The Silver Dragon/Goths R Us,36.31564736987745,-91.48151287065504,Boutique
516,516,516,516,516,Khardi,36.3158994,-91.48263879999999,The Corner Booth,36.31571700875808,-91.4832147553681,American Restaurant
517,517,517,517,517,Khardi,36.3158994,-91.48263879999999,Days Inn by Wyndham Hardy,36.315735,-91.479825,Hotel
518,518,518,518,518,Khardi,36.3158994,-91.48263879999999,Spring River Valley Camp And Canoe,36.315288,-91.477692,River
519,519,519,519,519,Khardi,36.3158994,-91.48263879999999,McDonald's,36.317987616506244,-91.48665047717259,Fast Food Restaurant
520,520,520,520,520,Kharghar,19.0284711,73.06014640000002,Take Away - 24hrs Food Service,19.02993358545364,73.0595869542605,Fast Food Restaurant
521,521,521,521,521,Kharghar,19.0284711,73.06014640000002,KFC,19.032155275452148,73.05944448336025,Fast Food Restaurant
522,522,522,522,522,Kharghar,19.0284711,73.06014640000002,Cafe Coffee Day,19.02936288671319,73.06291464295893,Café
523,523,523,523,523,Kharghar,19.0284711,73.06014640000002,Kharghar Railway Station,19.02609484328635,73.05912494659424,Train Station
524,524,524,524,524,Kharkopar,18.959918,73.01414076432916,Sai printers,18.96398735046387,73.01563262939453,Paper / Office Supplies Store
525,525,525,525,525,Khopoli,18.787747,73.34381850000003,Khopoli bus stand,18.786146839897413,73.34294634701081,Bus Station
526,526,526,526,526,Khopoli,18.787747,73.34381850000003,Gold Cinemas,18.788114918860536,73.34216337222355,Movie Theater
527,527,527,527,527,Khopoli,18.787747,73.34381850000003,Khopoli Railway Station,18.788708123025998,73.34584236145021,Train Station
528,528,528,528,528,Khopoli,18.787747,73.34381850000003,HM Super Market - Hastimal Manikchand,18.78560461096542,73.34350172006559,Department Store
529,529,529,529,529,King's Circle,19.0316822,72.8577375,Himalaya Restaurant,19.031953041504575,72.86020227497514,Indian Restaurant
530,530,530,530,530,King's Circle,19.0316822,72.8577375,Idli House,19.02773764778754,72.85630106821417,Indian Restaurant
531,531,531,531,531,King's Circle,19.0316822,72.8577375,Tewari Sweets & Fast Foods,19.035653009309065,72.85835292572354,Indian Restaurant
532,532,532,532,532,King's Circle,19.0316822,72.8577375,North Indian Association Punjab Club,19.033789954936267,72.85599326139575,Indian Restaurant
533,533,533,533,533,King's Circle,19.0316822,72.8577375,Aurora Cinema,19.028133517879905,72.85732626914978,Indie Movie Theater
534,534,534,534,534,King's Circle,19.0316822,72.8577375,Gandhi Market,19.03186612417683,72.85948947959332,Miscellaneous Shop
535,535,535,535,535,King's Circle,19.0316822,72.8577375,Sahakari Bhandar,19.027422853089654,72.85761755790865,Grocery Store
536,536,536,536,536,King's Circle,19.0316822,72.8577375,Garnish,19.02778395469456,72.85663225126598,Indian Restaurant
537,537,537,537,537,Kopar,19.2112829,73.0777719384552,Kopar Railway Station,19.211346287878857,73.07797061286281,Train Station
538,538,538,538,538,Kopar,19.2112829,73.0777719384552,Kopar,19.21138051609463,73.07742303544168,Train Station
539,539,539,539,539,Kopar,19.2112829,73.0777719384552,railway patri towards ayre,19.212587356567386,73.0793685913086,Light Rail Station
540,540,540,540,540,Kopar,19.2112829,73.0777719384552,Surbhi Hotel,19.213744665522405,73.0811177168388,Diner
541,541,541,541,541,Kopar Khairane,19.1031203,73.012349,McDonald's,19.103413386832198,73.01229821181713,Fast Food Restaurant
542,542,542,542,542,Kopar Khairane,19.1031203,73.012349,Koparkhairane Railway Station,19.103080523898807,73.01140308380127,Train Station
543,543,543,543,543,Kopar Khairane,19.1031203,73.012349,McDonald's,19.10100874762737,73.01007268157916,Fast Food Restaurant
544,544,544,544,544,Kopar Khairane,19.1031203,73.012349,Lt Canteen,19.104154277191505,73.0081411809423,Food
545,545,545,545,545,Kurla,41.7238743,86.173541,北园春饭店,41.725066336663204,86.17113506628887,Restaurant
